city,city_ascii,state_id,state_name,county_fips,zips
Nederland,Nederland,CO,Colorado,8013,80466 80308
Redvale,Redvale,CO,Colorado,8085,81431
Lake City,Lake City,CO,Colorado,8053,81235
Platteville,Platteville,CO,Colorado,8123,80651
Arboles,Arboles,CO,Colorado,8007,81137 81147 81121
Rifle,Rifle,CO,Colorado,8045,81650
Dailey,Dailey,CO,Colorado,8075,80731
Raymer,Raymer,CO,Colorado,8123,80742
Poncha Springs,Poncha Springs,CO,Colorado,8015,81201 81242
Black Hawk,Black Hawk,CO,Colorado,8047,80427 80422
Castle Pines,Castle Pines,CO,Colorado,8035,80108
Penrose,Penrose,CO,Colorado,8043,81240
Telluride,Telluride,CO,Colorado,8113,81435
Palisade,Palisade,CO,Colorado,8077,81526
Fowler,Fowler,CO,Colorado,8089,81039
Wild Horse,Wild Horse,CO,Colorado,8017,80862
Avondale,Avondale,CO,Colorado,8101,81022
Goodrich,Goodrich,CO,Colorado,8087,80653
Stoner,Stoner,CO,Colorado,8083,81323
Parker,Parker,CO,Colorado,8035,80138 80134
Sugar City,Sugar City,CO,Colorado,8025,81076
Capulin,Capulin,CO,Colorado,8021,81140 81124
Vail,Vail,CO,Colorado,8037,81657
Battlement Mesa,Battlement Mesa,CO,Colorado,8045,81635 81636
Kline,Kline,CO,Colorado,8067,81326
Trimble,Trimble,CO,Colorado,8067,81301
Rockvale,Rockvale,CO,Colorado,8043,81244
Frisco,Frisco,CO,Colorado,8117,80443
Hereford,Hereford,CO,Colorado,8123,80729
Branson,Branson,CO,Colorado,8071,81027
Windsor,Windsor,CO,Colorado,8123,80550 80551
Utleyville,Utleyville,CO,Colorado,8009,81064
Rosita,Rosita,CO,Colorado,8027,81252
Woodmoor,Woodmoor,CO,Colorado,8041,80132
Severance,Severance,CO,Colorado,8123,80546 80524 80550 80615 80610
Denver,Denver,CO,Colorado,8031,80264 80218 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80208 80217 80243 80244 80248 80250 80256 80257 80259 80261 80262 80265 80266 80271 80273 80274 80281 80291 80299
Goldfield,Goldfield,CO,Colorado,8119,80860
Rico,Rico,CO,Colorado,8033,81332
Arriba,Arriba,CO,Colorado,8073,80804
Burlington,Burlington,CO,Colorado,8063,80807
Andrix,Andrix,CO,Colorado,8071,81049
Massadona,Massadona,CO,Colorado,8081,81610
Somerset,Somerset,CO,Colorado,8051,81434
Hartman,Hartman,CO,Colorado,8099,81043 81047
Dove Creek,Dove Creek,CO,Colorado,8033,81324
Mogote,Mogote,CO,Colorado,8021,81120
Blende,Blende,CO,Colorado,8101,81006
Chimney Rock,Chimney Rock,CO,Colorado,8007,81147
Buckingham,Buckingham,CO,Colorado,8123,80742
Pueblo West,Pueblo West,CO,Colorado,8101,81007
Hamilton,Hamilton,CO,Colorado,8081,81638
Rock Creek Park,Rock Creek Park,CO,Colorado,8041,80926
Hooper,Hooper,CO,Colorado,8003,81136
Calhan,Calhan,CO,Colorado,8041,80808
Rush,Rush,CO,Colorado,8041,80833
Vilas,Vilas,CO,Colorado,8009,81087
Lone Tree,Lone Tree,CO,Colorado,8035,80124 80134
Dupont,Dupont,CO,Colorado,8001,80022
Wetmore,Wetmore,CO,Colorado,8027,81253
Edgewater,Edgewater,CO,Colorado,8059,80214
Ohio,Ohio,CO,Colorado,8051,81237
Manassa,Manassa,CO,Colorado,8021,81141
Lyons,Lyons,CO,Colorado,8013,80540
Iliff,Iliff,CO,Colorado,8075,80736
Edler,Edler,CO,Colorado,8009,81073
Moffat,Moffat,CO,Colorado,8109,81143
Gold Hill,Gold Hill,CO,Colorado,8013,80455 80302
Crisman,Crisman,CO,Colorado,8013,80302
El Moro,El Moro,CO,Colorado,8071,81082
Limon,Limon,CO,Colorado,8073,80828 80826
Almont,Almont,CO,Colorado,8051,81210
Victor,Victor,CO,Colorado,8119,80860
Greystone,Greystone,CO,Colorado,8081,81640
Collbran,Collbran,CO,Colorado,8077,81624
Texas Creek,Texas Creek,CO,Colorado,8043,81223
Fort Morgan,Fort Morgan,CO,Colorado,8087,80701
Seibert,Seibert,CO,Colorado,8063,80834
Elbert,Elbert,CO,Colorado,8039,80106
Thornton,Thornton,CO,Colorado,8001,80260 80233 80241 80023 80229 80602 80614
Livermore,Livermore,CO,Colorado,8069,80536
Kirk,Kirk,CO,Colorado,8125,80824
Louisville,Louisville,CO,Colorado,8013,80027
Fountain,Fountain,CO,Colorado,8041,80817
Mountain Village,Mountain Village,CO,Colorado,8113,81435
Mountain Meadows,Mountain Meadows,CO,Colorado,8013,80302
Buena Vista,Buena Vista,CO,Colorado,8015,81211
Segundo,Segundo,CO,Colorado,8071,81082
Mountain View,Mountain View,CO,Colorado,8059,80212
Kit Carson,Kit Carson,CO,Colorado,8017,80825
Vernon,Vernon,CO,Colorado,8125,80755
Cedaredge,Cedaredge,CO,Colorado,8029,81413
Akron,Akron,CO,Colorado,8121,80720
Ninaview,Ninaview,CO,Colorado,8011,81054
Mulford,Mulford,CO,Colorado,8045,81623
Laporte,Laporte,CO,Colorado,8069,80524 80535
Sheridan Lake,Sheridan Lake,CO,Colorado,8061,81071
Loveland,Loveland,CO,Colorado,8069,80537 80538 80539
Crowley,Crowley,CO,Colorado,8025,81033 81063
Dotsero,Dotsero,CO,Colorado,8037,81637
Estes Park,Estes Park,CO,Colorado,8069,80517
Phippsburg,Phippsburg,CO,Colorado,8107,80469
Genoa,Genoa,CO,Colorado,8073,80818
Westcliffe,Westcliffe,CO,Colorado,8027,81252
Wellington,Wellington,CO,Colorado,8069,80549
Tyrone,Tyrone,CO,Colorado,8071,81059
Tiffany,Tiffany,CO,Colorado,8067,81137
Fraser,Fraser,CO,Colorado,8049,80482 80442
Wray,Wray,CO,Colorado,8125,80758
Walsh,Walsh,CO,Colorado,8009,81090
Buckeye,Buckeye,CO,Colorado,8069,80549
Cathedral,Cathedral,CO,Colorado,8053,81235
Tabernash,Tabernash,CO,Colorado,8049,80478
Chromo,Chromo,CO,Colorado,8007,81128
East Portal,East Portal,CO,Colorado,8047,80422
Genesee,Genesee,CO,Colorado,8059,80401
Lycan,Lycan,CO,Colorado,8009,81090
Johnson Village,Johnson Village,CO,Colorado,8015,81211
Eagle,Eagle,CO,Colorado,8037,81631
Broadmoor,Broadmoor,CO,Colorado,8041,80906
Tarryall,Tarryall,CO,Colorado,8093,80827
Idalia,Idalia,CO,Colorado,8125,80735
Lakewood,Lakewood,CO,Colorado,8059,80465 80232 80235 80214 80215 80227 80226 80228 80201 80225
Montrose,Montrose,CO,Colorado,8085,81403 81401 81402
Gardner,Gardner,CO,Colorado,8055,81040
Ridgway,Ridgway,CO,Colorado,8091,81432
Falcon,Falcon,CO,Colorado,8041,80831
Ponderosa Park,Ponderosa Park,CO,Colorado,8039,80107
Lochbuie,Lochbuie,CO,Colorado,8123,80603
Glen Haven,Glen Haven,CO,Colorado,8069,80517
Gulnare,Gulnare,CO,Colorado,8071,81020
Prospect Heights,Prospect Heights,CO,Colorado,8043,81212
Dinosaur,Dinosaur,CO,Colorado,8081,81610
Lawson,Lawson,CO,Colorado,8019,80436
Joes,Joes,CO,Colorado,8125,80822
Lazear,Lazear,CO,Colorado,8029,81419
Model,Model,CO,Colorado,8071,81059
Cuchara,Cuchara,CO,Colorado,8055,81055
Hidden Lake,Hidden Lake,CO,Colorado,8013,80481
Dillon,Dillon,CO,Colorado,8117,80435
Manitou Springs,Manitou Springs,CO,Colorado,8041,80829
Silverthorne,Silverthorne,CO,Colorado,8117,80498
Jaroso,Jaroso,CO,Colorado,8023,81138
Hartsel,Hartsel,CO,Colorado,8093,80449
Copper Mountain,Copper Mountain,CO,Colorado,8117,80443
Arlington,Arlington,CO,Colorado,8061,81021
Mancos,Mancos,CO,Colorado,8083,81328
Twin Lakes,Twin Lakes,CO,Colorado,8065,80461 81251
Yuma,Yuma,CO,Colorado,8125,80759
Briggsdale,Briggsdale,CO,Colorado,8123,80611
Two Buttes,Two Buttes,CO,Colorado,8009,81084
Vona,Vona,CO,Colorado,8063,80861
Castle Pines Village,Castle Pines Village,CO,Colorado,8035,80108
El Rancho,El Rancho,CO,Colorado,8059,80439
Nucla,Nucla,CO,Colorado,8085,81424
Delhi,Delhi,CO,Colorado,8071,81059
Columbine Valley,Columbine Valley,CO,Colorado,8005,80123
Avon,Avon,CO,Colorado,8037,81620 81655
Western Hills,Western Hills,CO,Colorado,8001,80221
Yoder,Yoder,CO,Colorado,8041,80864
Loma,Loma,CO,Colorado,8077,81524
Buffalo Creek,Buffalo Creek,CO,Colorado,8059,80425
Laird,Laird,CO,Colorado,8125,80758
Del Norte,Del Norte,CO,Colorado,8105,81132
Oxford,Oxford,CO,Colorado,8067,81137
Manzanola,Manzanola,CO,Colorado,8089,81058
Agate,Agate,CO,Colorado,8039,80101
Aristocrat Ranchettes,Aristocrat Ranchettes,CO,Colorado,8123,80621
Haxtun,Haxtun,CO,Colorado,8095,80731
Garo,Garo,CO,Colorado,8093,80440
Stoneham,Stoneham,CO,Colorado,8123,80754
Parachute,Parachute,CO,Colorado,8045,81635
Walden,Walden,CO,Colorado,8057,80480
Merino,Merino,CO,Colorado,8075,80741
Superior,Superior,CO,Colorado,8013,80027
Timnath,Timnath,CO,Colorado,8069,80547 80528 80524
Silverton,Silverton,CO,Colorado,8111,81433
Snyder,Snyder,CO,Colorado,8087,80750
Willard,Willard,CO,Colorado,8075,80741
Flagler,Flagler,CO,Colorado,8063,80815
Axial,Axial,CO,Colorado,8081,81641
Coalmont,Coalmont,CO,Colorado,8057,80480
Jamestown,Jamestown,CO,Colorado,8013,80455
Alma,Alma,CO,Colorado,8093,80420
Evergreen,Evergreen,CO,Colorado,8059,80439 80437
Galeton,Galeton,CO,Colorado,8123,80622
Aspen,Aspen,CO,Colorado,8097,81611
Elizabeth,Elizabeth,CO,Colorado,8039,80107
Marshdale,Marshdale,CO,Colorado,8059,80439
Cimarron,Cimarron,CO,Colorado,8085,81220
Romeo,Romeo,CO,Colorado,8021,81148
Ward,Ward,CO,Colorado,8013,80481
Alpine,Alpine,CO,Colorado,8105,81154
Granby,Granby,CO,Colorado,8049,80478 80446
The Pinery,The Pinery,CO,Colorado,8035,80134
Glendevey,Glendevey,CO,Colorado,8069,82063
Redmesa,Redmesa,CO,Colorado,8067,81326
Pikeview,Pikeview,CO,Colorado,8041,80919
Centennial,Centennial,CO,Colorado,8005,80122 80121 80112 80016 80015 80111 80155 80161
Log Lane Village,Log Lane Village,CO,Colorado,8087,80705
Ault,Ault,CO,Colorado,8123,80610
Snowmass Village,Snowmass Village,CO,Colorado,8097,81615 81611
Evans,Evans,CO,Colorado,8123,80645 80634 80620
Garcia,Garcia,CO,Colorado,8023,81152
Pitkin,Pitkin,CO,Colorado,8051,81241
Pine Grove,Pine Grove,CO,Colorado,8059,80470
Eads,Eads,CO,Colorado,8061,81036
Lindon,Lindon,CO,Colorado,8121,80740
Beulah Valley,Beulah Valley,CO,Colorado,8101,81023
Franktown,Franktown,CO,Colorado,8035,80116
Erie,Erie,CO,Colorado,8013,80516 80026
San Pablo,San Pablo,CO,Colorado,8023,81126
Sanford,Sanford,CO,Colorado,8021,81151
Aroya,Aroya,CO,Colorado,8017,80862
Kersey,Kersey,CO,Colorado,8123,80644 80631
Blanca,Blanca,CO,Colorado,8023,81123
Hugo,Hugo,CO,Colorado,8073,80821
Firestone,Firestone,CO,Colorado,8123,80520 80504
Towaoc,Towaoc,CO,Colorado,8083,81334
Bedrock,Bedrock,CO,Colorado,8085,81411
Coaldale,Coaldale,CO,Colorado,8043,81222
Caddoa,Caddoa,CO,Colorado,8011,81044
Kings Canyon,Kings Canyon,CO,Colorado,8057,80480
Proctor,Proctor,CO,Colorado,8075,80736
North Washington,North Washington,CO,Colorado,8001,80216 80221 80229
Orchard City,Orchard City,CO,Colorado,8029,81410 81418 81414
Wondervu,Wondervu,CO,Colorado,8013,80403
Howard,Howard,CO,Colorado,8043,81233
Welby,Welby,CO,Colorado,8001,80229
Delta,Delta,CO,Colorado,8029,81416
Dumont,Dumont,CO,Colorado,8019,80436
Mesa,Mesa,CO,Colorado,8077,81643
Placerville,Placerville,CO,Colorado,8113,81430
Silver Plume,Silver Plume,CO,Colorado,8019,80476
Eldorado Springs,Eldorado Springs,CO,Colorado,8013,80025 80303
Paoli,Paoli,CO,Colorado,8095,80746 80731
Vineland,Vineland,CO,Colorado,8101,81006
Meredith,Meredith,CO,Colorado,8097,81621
Ophir,Ophir,CO,Colorado,8113,81426 81435
Atwood,Atwood,CO,Colorado,8075,80722
Boyero,Boyero,CO,Colorado,8073,80821
Guffey,Guffey,CO,Colorado,8093,80820
Cortez,Cortez,CO,Colorado,8083,81321
Crested Butte,Crested Butte,CO,Colorado,8051,81224
Chama,Chama,CO,Colorado,8023,81126
Whitewater,Whitewater,CO,Colorado,8077,81527
Wheat Ridge,Wheat Ridge,CO,Colorado,8059,80033 80034
Craig,Craig,CO,Colorado,8081,81625
Colorado Springs,Colorado Springs,CO,Colorado,8041,80951 80909 80904 80905 80906 80907 80903 80939 80938 80910 80917 80916 80915 80914 80919 80918 80927 80924 80925 80922 80923 80920 80921 80929 80901 80932 80934 80935 80936 80937 80941 80942 80946 80947 80949 80950 80960 80962 80977 80995 80997
Stanley Park,Stanley Park,CO,Colorado,8059,80439
Hillside,Hillside,CO,Colorado,8043,81232
Crook,Crook,CO,Colorado,8075,80726
Berthoud,Berthoud,CO,Colorado,8069,80534 80513
Trinidad,Trinidad,CO,Colorado,8071,81082 81046
Mosca,Mosca,CO,Colorado,8003,81146
Anton,Anton,CO,Colorado,8121,80801
Kittredge,Kittredge,CO,Colorado,8059,80439 80457
North La Junta,North La Junta,CO,Colorado,8089,81050
Durango,Durango,CO,Colorado,8067,81301 81303
Westminster,Westminster,CO,Colorado,8001,80030 80031 80234 80005 80003 80020 80021 80035
Stratmoor,Stratmoor,CO,Colorado,8041,80906 80911
Holly,Holly,CO,Colorado,8099,81047
Crawford,Crawford,CO,Colorado,8029,81415
Norwood,Norwood,CO,Colorado,8113,81423
Rand,Rand,CO,Colorado,8057,80473
Estrella,Estrella,CO,Colorado,8003,81101
Grand Junction,Grand Junction,CO,Colorado,8077,81505 81504 81507 81506 81501
Bark Ranch,Bark Ranch,CO,Colorado,8013,80481
La Junta,La Junta,CO,Colorado,8089,81050
Hale,Hale,CO,Colorado,8125,80735
Brookvale,Brookvale,CO,Colorado,8019,80439
Foxfield,Foxfield,CO,Colorado,8005,80016
Lynn,Lynn,CO,Colorado,8071,81020
Pierce,Pierce,CO,Colorado,8123,80650
Fort Garland,Fort Garland,CO,Colorado,8023,81133
Villegreen,Villegreen,CO,Colorado,8071,81049
Frederick,Frederick,CO,Colorado,8123,80504 80530 80516
Ludlow,Ludlow,CO,Colorado,8071,81082
Niwot,Niwot,CO,Colorado,8013,80544 80503
Allison,Allison,CO,Colorado,8067,81137
Lafayette,Lafayette,CO,Colorado,8013,80026
Mead,Mead,CO,Colorado,8123,80542 80504 80513
Pandora,Pandora,CO,Colorado,8113,81435
Sedalia,Sedalia,CO,Colorado,8035,80135
Fruitvale,Fruitvale,CO,Colorado,8077,81504
Last Chance,Last Chance,CO,Colorado,8121,80757
Wah Keeney Park,Wah Keeney Park,CO,Colorado,8059,80439
Mesita,Mesita,CO,Colorado,8023,81152
Peetz,Peetz,CO,Colorado,8075,80747
Lakeside,Lakeside,CO,Colorado,8059,80212
Lewis,Lewis,CO,Colorado,8083,81327
Weston,Weston,CO,Colorado,8071,81091
Garfield,Garfield,CO,Colorado,8015,81227
Powderhorn,Powderhorn,CO,Colorado,8051,81243
Herzman Mesa,Herzman Mesa,CO,Colorado,8059,80439
Winter Park,Winter Park,CO,Colorado,8049,80482
Minturn,Minturn,CO,Colorado,8037,81649 81645
Powder Wash,Powder Wash,CO,Colorado,8081,81640
Broomfield,Broomfield,CO,Colorado,8014,80023 80020 80021 80516 80038
Roggen,Roggen,CO,Colorado,8123,80652
Dolores,Dolores,CO,Colorado,8083,81323
Norrie,Norrie,CO,Colorado,8097,81642
Gunnison,Gunnison,CO,Colorado,8051,81231 81230
Eastlake,Eastlake,CO,Colorado,8001,80241
La Salle,La Salle,CO,Colorado,8123,80645
Henderson,Henderson,CO,Colorado,8001,80640
Perry Park,Perry Park,CO,Colorado,8035,80118
Cornish,Cornish,CO,Colorado,8123,80611
Federal Heights,Federal Heights,CO,Colorado,8001,80260
Ramah,Ramah,CO,Colorado,8041,80832
Allenspark,Allenspark,CO,Colorado,8013,80540 80510
Bowie,Bowie,CO,Colorado,8029,81428
Adams City,Adams City,CO,Colorado,8001,80022
Fairplay,Fairplay,CO,Colorado,8093,80440
Acres Green,Acres Green,CO,Colorado,8035,80124
Beulah,Beulah,CO,Colorado,8101,81023
Marvel,Marvel,CO,Colorado,8067,81326
Masonville,Masonville,CO,Colorado,8069,80538
Greenwood Village,Greenwood Village,CO,Colorado,8005,80121 80111
Redlands,Redlands,CO,Colorado,8077,81507 81502
Masters,Masters,CO,Colorado,8123,80649
Stonewall Gap,Stonewall Gap,CO,Colorado,8071,81091
Holly Hills,Holly Hills,CO,Colorado,8005,80222
Kiowa,Kiowa,CO,Colorado,8039,80117
Eaton,Eaton,CO,Colorado,8123,80615
Lincoln Park,Lincoln Park,CO,Colorado,8043,81212
Gem Village,Gem Village,CO,Colorado,8067,81122
Ken Caryl,Ken Caryl,CO,Colorado,8059,80128 80127 80162
Hot Sulphur Springs,Hot Sulphur Springs,CO,Colorado,8049,80451
Sargents,Sargents,CO,Colorado,8109,81248
Grand Mesa,Grand Mesa,CO,Colorado,8029,81413
Chacra,Chacra,CO,Colorado,8045,81601
Lazy Acres,Lazy Acres,CO,Colorado,8013,80302
Gilcrest,Gilcrest,CO,Colorado,8123,80651 80623
McCoy,McCoy,CO,Colorado,8037,80463
Peyton,Peyton,CO,Colorado,8041,80831
Pritchett,Pritchett,CO,Colorado,8009,81064
Fulford,Fulford,CO,Colorado,8037,81631
Wiggins,Wiggins,CO,Colorado,8087,80654
Grant,Grant,CO,Colorado,8093,80421
Roxborough Park,Roxborough Park,CO,Colorado,8035,80125 80135
Arvada,Arvada,CO,Colorado,8059,80005 80004 80007 80003 80002 80403 80001 80006
Bayfield,Bayfield,CO,Colorado,8067,81122
Larkspur,Larkspur,CO,Colorado,8035,80118
Leyden,Leyden,CO,Colorado,8059,80007
Morrison,Morrison,CO,Colorado,8059,80465 80228
Vollmar,Vollmar,CO,Colorado,8123,80621
Aurora,Aurora,CO,Colorado,8001,80247 80137 80045 80018 80019 80016 80014 80015 80012 80013 80010 80017 80011 80040 80041 80042 80044 80046 80047 80251
Crestone,Crestone,CO,Colorado,8109,81131
Basalt,Basalt,CO,Colorado,8037,81621
Woodland Park,Woodland Park,CO,Colorado,8119,80863 80866
Stone City,Stone City,CO,Colorado,8101,81007
San Antonio,San Antonio,CO,Colorado,8021,81120
Rocky Ford,Rocky Ford,CO,Colorado,8089,81067
Rangely,Rangely,CO,Colorado,8103,81648
Campo,Campo,CO,Colorado,8009,81029
Stonewall,Stonewall,CO,Colorado,8071,81091
Starkville,Starkville,CO,Colorado,8071,81082
San Pedro,San Pedro,CO,Colorado,8023,81152
Hawley,Hawley,CO,Colorado,8089,81067
Dacono,Dacono,CO,Colorado,8123,80603 80514
Meeker,Meeker,CO,Colorado,8103,81641
Shaw Heights,Shaw Heights,CO,Colorado,8001,80031 80036
Yellow Jacket,Yellow Jacket,CO,Colorado,8083,81335
Mineral Hot Springs,Mineral Hot Springs,CO,Colorado,8109,81143
El Jebel,El Jebel,CO,Colorado,8037,81623
Chivington,Chivington,CO,Colorado,8061,81036
Cherry Creek,Cherry Creek,CO,Colorado,8005,80111
Palmer Lake,Palmer Lake,CO,Colorado,8041,80133 80132
Holyoke,Holyoke,CO,Colorado,8095,80734
Idaho Springs,Idaho Springs,CO,Colorado,8019,80439 80452
Brush,Brush,CO,Colorado,8087,80723
Chipita Park,Chipita Park,CO,Colorado,8041,80809
Lake George,Lake George,CO,Colorado,8093,80816
Las Animas,Las Animas,CO,Colorado,8011,81054
Cahone,Cahone,CO,Colorado,8033,81320
Tacoma,Tacoma,CO,Colorado,8067,81301
Pleasant View,Pleasant View,CO,Colorado,8083,81331
La Garita,La Garita,CO,Colorado,8109,81132
Parshall,Parshall,CO,Colorado,8049,80468
Westcreek,Westcreek,CO,Colorado,8035,80135
Camp Bird,Camp Bird,CO,Colorado,8091,81427
Saguache,Saguache,CO,Colorado,8109,81149
Blue Mountain,Blue Mountain,CO,Colorado,8081,81610
Bow Mar,Bow Mar,CO,Colorado,8005,80123
Lamar,Lamar,CO,Colorado,8099,81052
Snowmass,Snowmass,CO,Colorado,8097,81654
Stonington,Stonington,CO,Colorado,8009,81090
Todd Creek,Todd Creek,CO,Colorado,8001,80602
Carr,Carr,CO,Colorado,8123,80612
Valmont,Valmont,CO,Colorado,8013,80301
Littleton,Littleton,CO,Colorado,8005,80128 80122 80123 80120 80160 80165 80166
Sterling,Sterling,CO,Colorado,8075,80751
Mack,Mack,CO,Colorado,8077,81525
Grand View Estates,Grand View Estates,CO,Colorado,8035,80134
Rye,Rye,CO,Colorado,8101,81069
Center,Center,CO,Colorado,8109,81125
Montezuma,Montezuma,CO,Colorado,8117,80435
Ovid,Ovid,CO,Colorado,8115,80744
Gerrard,Gerrard,CO,Colorado,8105,81154
Cotopaxi,Cotopaxi,CO,Colorado,8043,81223
Pagosa Springs,Pagosa Springs,CO,Colorado,8007,81147
Byers,Byers,CO,Colorado,8005,80103
Stratton,Stratton,CO,Colorado,8063,80836
Burns,Burns,CO,Colorado,8037,80426
Divide,Divide,CO,Colorado,8119,80814
Marshall,Marshall,CO,Colorado,8013,80303
South Fork,South Fork,CO,Colorado,8105,81154
Creede,Creede,CO,Colorado,8079,81130
Smeltertown,Smeltertown,CO,Colorado,8015,81201
Sugarloaf,Sugarloaf,CO,Colorado,8013,80302
Nunn,Nunn,CO,Colorado,8123,80648
Wattenberg,Wattenberg,CO,Colorado,8123,80621
Bethune,Bethune,CO,Colorado,8063,80805
Ignacio,Ignacio,CO,Colorado,8067,81137
Gypsum,Gypsum,CO,Colorado,8037,81637
Glenwood Springs,Glenwood Springs,CO,Colorado,8045,81601
Edwards,Edwards,CO,Colorado,8037,81632
Rollinsville,Rollinsville,CO,Colorado,8047,80422
Otis,Otis,CO,Colorado,8121,80743
Wigwam,Wigwam,CO,Colorado,8041,81008
Crystola,Crystola,CO,Colorado,8119,80819
Egnar,Egnar,CO,Colorado,8113,81325
Georgetown,Georgetown,CO,Colorado,8019,80476 80444
Hoyt,Hoyt,CO,Colorado,8087,80654
Cope,Cope,CO,Colorado,8121,80812
Bonanza Mountain Estates,Bonanza Mountain Estates,CO,Colorado,8013,80466
Bondad,Bondad,CO,Colorado,8067,81303
Grand Lake,Grand Lake,CO,Colorado,8049,80447
Keota,Keota,CO,Colorado,8123,80729
Garden City,Garden City,CO,Colorado,8123,80631
Blue River,Blue River,CO,Colorado,8117,80424
Greenhorn,Greenhorn,CO,Colorado,8101,81069
Strasburg,Strasburg,CO,Colorado,8001,80136
Hasty,Hasty,CO,Colorado,8011,81044
Gunbarrel,Gunbarrel,CO,Colorado,8013,80503 80301
Castle Pines North,Castle Pines North,CO,Colorado,8035,80108
Grover,Grover,CO,Colorado,8123,80729
Bristol,Bristol,CO,Colorado,8099,81047
Glendale,Glendale,CO,Colorado,8005,80246
Bellvue,Bellvue,CO,Colorado,8069,80512
No Name,No Name,CO,Colorado,8045,81601
La Veta,La Veta,CO,Colorado,8055,81055
Black Forest,Black Forest,CO,Colorado,8041,80908 80106 80912
Cheyenne Wells,Cheyenne Wells,CO,Colorado,8017,80810
Cattle Creek,Cattle Creek,CO,Colorado,8045,81601
Steamboat Springs,Steamboat Springs,CO,Colorado,8107,80487 80488 80477
San Acacio,San Acacio,CO,Colorado,8023,81151
Cheraw,Cheraw,CO,Colorado,8089,81030 81050
Coal Creek,Coal Creek,CO,Colorado,8043,81221
Lucerne,Lucerne,CO,Colorado,8123,80615
Portland,Portland,CO,Colorado,8091,81432
Cimarron Hills,Cimarron Hills,CO,Colorado,8041,80915 80922 80970
Salt Creek,Salt Creek,CO,Colorado,8101,81006
Williamsburg,Williamsburg,CO,Colorado,8043,81226 81212
Saint Ann Highlands,Saint Ann Highlands,CO,Colorado,8013,80466
Saint Marys,Saint Marys,CO,Colorado,8019,80452
Hayden,Hayden,CO,Colorado,8107,81639
Mayday,Mayday,CO,Colorado,8067,81326
Hesperus,Hesperus,CO,Colorado,8067,81328
Bergen Park,Bergen Park,CO,Colorado,8059,80439
Gill,Gill,CO,Colorado,8123,80624
Gleneagle,Gleneagle,CO,Colorado,8041,80921
Timpas,Timpas,CO,Colorado,8089,81059
Eckley,Eckley,CO,Colorado,8125,80727
Greenwood,Greenwood,CO,Colorado,8027,81253
Kim,Kim,CO,Colorado,8071,81049
Cañon City,Canon City,CO,Colorado,8043,81212 81215
Pinecliffe,Pinecliffe,CO,Colorado,8047,80471
Drake,Drake,CO,Colorado,8069,80515
Fenders,Fenders,CO,Colorado,8059,80465
Idledale,Idledale,CO,Colorado,8059,80401 80453
Simla,Simla,CO,Colorado,8039,80835
Woody Creek,Woody Creek,CO,Colorado,8097,81656 81611
Sedgwick,Sedgwick,CO,Colorado,8115,80749
Hoehne,Hoehne,CO,Colorado,8071,81082
Hotchkiss,Hotchkiss,CO,Colorado,8029,81419
Castle Rock,Castle Rock,CO,Colorado,8035,80104 80108 80109
Salida,Salida,CO,Colorado,8015,81201
Ouray,Ouray,CO,Colorado,8091,81427
Brookside,Brookside,CO,Colorado,8043,81212
Poudre Park,Poudre Park,CO,Colorado,8069,80512
Maybell,Maybell,CO,Colorado,8081,81625 81640
Colona,Colona,CO,Colorado,8091,81403
Elk Springs,Elk Springs,CO,Colorado,8081,81633
Fort Carson,Fort Carson,CO,Colorado,8041,80902 80913
Padroni,Padroni,CO,Colorado,8075,80745
Trinchera,Trinchera,CO,Colorado,8071,81081
Pueblo,Pueblo,CO,Colorado,8101,81004 81005 81003 81001 81008 81002 81010 81011 81012
Colorado City,Colorado City,CO,Colorado,8101,81019 81069
Sheridan,Sheridan,CO,Colorado,8005,80110
Brandon,Brandon,CO,Colorado,8061,81071
Breckenridge,Breckenridge,CO,Colorado,8117,80424
Bonanza,Bonanza,CO,Colorado,8109,81155
Conifer,Conifer,CO,Colorado,8059,80433
Loghill Village,Loghill Village,CO,Colorado,8091,81432
Meridian,Meridian,CO,Colorado,8035,80112 80134
Applewood,Applewood,CO,Colorado,8059,80401
Cedarwood,Cedarwood,CO,Colorado,8101,81069
